,Title,Price,Date
2466,P72885580,72885580,2150-11-23
2467,P47431024,47431024,2904-04-23
2468,P12756959,12756959,2826-05-07
2469,P38803777,38803777,3817-07-15
2470,P69381724,69381724,2878-10-12
2471,P72134344,72134344,1827-05-26
2472,P47730039,47730039,1474-08-25
2473,P67744004,67744004,1717-04-02
2474,P14892366,14892366,3173-01-06
2475,P58654060,58654060,1785-08-30
2476,P43459013,43459013,2716-07-19
2477,P98475863,98475863,1785-09-27
2478,P57329393,57329393,2776-12-06
2479,P40793607,40793607,1053-11-09
2480,P87177858,87177858,3927-02-10
2481,P26467123,26467123,3316-04-22
2482,P45229303,45229303,1199-07-22
2483,P22493481,22493481,1541-04-15
2484,P63196157,63196157,2665-03-26
2485,P37784741,37784741,1643-10-08
2486,P22589530,22589530,2384-08-09
2487,P23122698,23122698,3930-11-08
2488,P28381226,28381226,1598-06-14
2489,P13751571,13751571,3128-04-18
2490,P7274350,7274350,1014-10-20
2491,P62261047,62261047,1378-09-27
2492,P33430456,33430456,3333-09-01
2493,P8896845,8896845,1773-04-02
2494,P77528991,77528991,3184-12-30
2495,P83714254,83714254,2507-05-26
2496,P42160624,42160624,1750-06-15
2497,P20008115,20008115,3296-07-12
2498,P67971830,67971830,1909-11-20
2499,P98750933,98750933,1172-10-31
2500,P6546480,6546480,2326-12-26
2501,P93200514,93200514,3736-04-05
2502,P12590966,12590966,1516-08-13
2503,P58708037,58708037,1827-07-21
2504,P98330671,98330671,2813-05-16
2505,P9029932,9029932,1218-12-19
2506,P31102291,31102291,3544-07-15
2507,P37189211,37189211,2370-12-22
2508,P44819227,44819227,2649-11-21
2509,P77222348,77222348,1134-08-20
2510,P84392796,84392796,3379-09-02
2511,P60023186,60023186,2007-11-05
2512,P73319139,73319139,3604-12-22
2513,P46330908,46330908,2213-02-11
2514,P76564129,76564129,1031-04-08
2515,P12224485,12224485,2477-07-09
2516,P357436,357436,3678-11-08
2517,P6488943,6488943,2512-05-23
2518,P62846355,62846355,2176-05-07
2519,P6051614,6051614,2563-04-22
2520,P76904266,76904266,1481-03-28
2521,P66162742,66162742,2854-11-21
2522,P24676351,24676351,2641-03-31
2523,P5132386,5132386,3990-06-26
2524,P76901799,76901799,1538-07-16
2525,P24560553,24560553,1587-03-27
2526,P71472866,71472866,3040-07-21
2527,P78003544,78003544,2011-01-05
2528,P95329626,95329626,3151-06-12
2529,P53938721,53938721,3144-02-17
2530,P6787474,6787474,3159-05-26
2531,P67305010,67305010,1436-01-15
2532,P59706199,59706199,1254-12-13
2533,P70356139,70356139,2860-10-19
2534,P87763237,87763237,2572-03-12
2535,P32497068,32497068,1310-08-15
2536,P66574104,66574104,2341-04-25
2537,P49200413,49200413,2599-02-08
2538,P17692379,17692379,1849-02-11
2539,P76018896,76018896,3836-12-02
2540,P86671988,86671988,1076-12-17
2541,P72235945,72235945,2435-10-14
2542,P81881630,81881630,2206-02-13
2543,P21917027,21917027,2067-08-19
2544,P60782281,60782281,2099-09-02
2545,P52366614,52366614,2330-10-30
2546,P45366135,45366135,3801-04-15
2547,P70333960,70333960,1070-10-06
2548,P68864159,68864159,1579-05-03
2549,P70900285,70900285,2204-01-29
2550,P41084384,41084384,3539-06-20
2551,P95015933,95015933,2447-05-31
2552,P79081402,79081402,1681-08-21
2553,P48696551,48696551,1391-12-22
2554,P47158703,47158703,2022-03-22
2555,P64573323,64573323,3545-08-17
2556,P81012870,81012870,3235-03-14
2557,P94200361,94200361,3697-06-19
2558,P42873463,42873463,2895-04-29
2559,P48672513,48672513,3675-12-13
2560,P86605241,86605241,1588-01-28
2561,P48198768,48198768,3062-03-21
2562,P34609471,34609471,1075-04-13
2563,P7716346,7716346,1388-02-02
2564,P55972370,55972370,2049-11-20
2565,P95470469,95470469,2462-07-01
2566,P89005055,89005055,1244-07-15
2567,P47325655,47325655,1648-09-11
2568,P11245347,11245347,3045-02-01
2569,P75245911,75245911,3307-03-07
2570,P81246910,81246910,3239-05-22
2571,P9939096,9939096,3357-06-23
2572,P92112099,92112099,2421-02-14
2573,P61085,61085,1072-04-19
2574,P22258569,22258569,3697-12-09
2575,P91225168,91225168,3146-10-14
2576,P85905178,85905178,1065-10-24
2577,P84878768,84878768,3789-11-06
2578,P14331562,14331562,3764-08-07
2579,P79106162,79106162,3891-12-05
2580,P71324681,71324681,2932-01-17
2581,P57369639,57369639,2714-06-03
2582,P63983573,63983573,2429-01-22
2583,P39564082,39564082,3950-06-28
2584,P63932765,63932765,3025-11-02
2585,P54469724,54469724,1106-05-20
2586,P63669893,63669893,2452-03-04
2587,P69396546,69396546,2335-02-19
2588,P64220568,64220568,2333-09-27
2589,P68635511,68635511,3256-10-29
2590,P67538791,67538791,2279-02-08
2591,P76879480,76879480,2100-03-20
2592,P81628609,81628609,1317-05-07
2593,P15124770,15124770,3408-01-15
2594,P85862387,85862387,2049-04-09
2595,P87012272,87012272,3936-02-21
2596,P56083946,56083946,2228-06-01
2597,P95540373,95540373,1464-05-11
2598,P75143994,75143994,2984-02-03
2599,P95279796,95279796,2525-04-12
2600,P1006679,1006679,2089-10-28
2601,P23468547,23468547,2432-01-08
2602,P39976033,39976033,3732-12-18
2603,P68132418,68132418,1277-01-31
2604,P99824547,99824547,1997-12-31
2605,P91945482,91945482,1054-05-15
2606,P17220962,17220962,2866-06-26
2607,P73934518,73934518,2500-12-22
2608,P23318434,23318434,2831-10-14
2609,P57210382,57210382,3160-03-15
2610,P28248673,28248673,1957-04-07
2611,P46318595,46318595,1868-03-22
2612,P51932473,51932473,3920-08-24
2613,P96537182,96537182,3223-10-01
2614,P77491785,77491785,1008-07-14
2615,P73825525,73825525,2080-10-05
2616,P22428988,22428988,1082-10-05
2617,P67211034,67211034,1528-05-12
2618,P43770573,43770573,2952-02-29
2619,P83965637,83965637,1612-08-05
2620,P26964663,26964663,3841-09-19
2621,P22333219,22333219,1251-02-03
2622,P29613575,29613575,1489-06-12
2623,P28815189,28815189,3331-04-28
2624,P98382346,98382346,1309-09-25
2625,P46671354,46671354,3513-09-25
2626,P29848251,29848251,2616-03-03
2627,P87907189,87907189,2813-05-31
2628,P87379831,87379831,1850-01-19
2629,P95272877,95272877,2784-03-02
2630,P68238018,68238018,1864-01-19
2631,P82629213,82629213,1182-02-02
2632,P27648829,27648829,2065-07-21
2633,P18841294,18841294,2740-06-13
2634,P60186302,60186302,3445-07-11
2635,P19126239,19126239,2614-07-01
2636,P74432363,74432363,3851-09-05
2637,P82223229,82223229,2137-05-15
2638,P87580369,87580369,3424-12-24
2639,P84104476,84104476,1077-09-30
2640,P26850671,26850671,3909-05-22
2641,P18128992,18128992,3354-09-16
2642,P49899190,49899190,3536-01-16
2643,P32418651,32418651,1906-11-30
2644,P19338435,19338435,3001-11-03
2645,P77978234,77978234,1611-01-17
2646,P24740784,24740784,3551-08-30
2647,P3452729,3452729,3080-02-05
2648,P38145696,38145696,1520-12-13
2649,P9707456,9707456,1362-03-14
2650,P97687431,97687431,1270-11-03
2651,P13607576,13607576,1454-07-27
2652,P68264620,68264620,3072-08-01
2653,P72557310,72557310,1176-12-01
2654,P87939789,87939789,1196-12-17
2655,P62729589,62729589,2545-07-23
2656,P93957212,93957212,1540-08-29
2657,P14214129,14214129,2576-01-16
2658,P12098570,12098570,1541-04-26
2659,P40590527,40590527,3960-01-25
2660,P90474051,90474051,2098-06-27
2661,P37083467,37083467,1072-04-27
2662,P71371116,71371116,2217-09-25
2663,P18636060,18636060,1233-07-25
2664,P12014348,12014348,1190-03-17
2665,P7893476,7893476,1279-08-15
2666,P17826623,17826623,1151-10-24
2667,P52628334,52628334,2542-09-13
2668,P56159244,56159244,1603-09-11
2669,P74287336,74287336,3844-12-30
2670,P95180404,95180404,1132-04-09
2671,P5038794,5038794,3047-01-01
2672,P48291133,48291133,1318-08-26
2673,P64079331,64079331,2671-03-09
2674,P32819787,32819787,1919-11-05
2675,P74193774,74193774,3958-11-06
2676,P37922341,37922341,1975-03-16
2677,P23515371,23515371,1879-06-09
2678,P13006308,13006308,3280-07-09
2679,P16341119,16341119,1003-08-10
2680,P27060129,27060129,1226-10-01
2681,P12252111,12252111,3064-04-21
2682,P38176880,38176880,1287-11-15
2683,P39862264,39862264,3150-03-17
2684,P83027144,83027144,2923-09-11
2685,P25799159,25799159,1777-06-04
2686,P75599812,75599812,2787-02-06
2687,P74132128,74132128,3540-05-30
2688,P31704570,31704570,1974-02-25
2689,P25389980,25389980,1286-07-19
2690,P15197975,15197975,3462-11-07
2691,P96374085,96374085,2773-08-12
2692,P72107782,72107782,3051-06-19
2693,P30930532,30930532,3552-07-07
2694,P72294927,72294927,3153-04-25
2695,P55267271,55267271,3006-12-24
2696,P4825541,4825541,1096-03-22
2697,P44253868,44253868,3939-03-19
2698,P23696523,23696523,1682-03-14
2699,P70494024,70494024,2678-05-16
2700,P83771883,83771883,3019-12-21
2701,P82126429,82126429,3117-03-26
2702,P7247462,7247462,2791-07-01
2703,P19244357,19244357,3242-08-02
2704,P11273583,11273583,1373-11-10
2705,P71495944,71495944,2832-02-27
2706,P7814278,7814278,3642-05-26
2707,P97810434,97810434,2151-07-16
2708,P68161843,68161843,3123-07-28
2709,P8447473,8447473,2184-11-15
2710,P92610937,92610937,3719-06-19
2711,P36247545,36247545,3024-12-29
2712,P23359373,23359373,1198-10-20
2713,P86320455,86320455,2295-08-20
2714,P84339637,84339637,3518-06-30
2715,P59217647,59217647,1396-11-28
2716,P58703792,58703792,3647-08-04
2717,P25320608,25320608,1192-12-30
2718,P89386391,89386391,2119-04-23
2719,P64896511,64896511,3048-10-03
2720,P18619958,18619958,1223-12-06
2721,P60812456,60812456,3641-10-02
2722,P37447419,37447419,2969-05-26
2723,P85337409,85337409,1713-11-17
2724,P21556951,21556951,2955-08-06
2725,P59811419,59811419,1938-09-29
2726,P22878523,22878523,2964-04-28
2727,P27836153,27836153,2943-02-13
2728,P75411801,75411801,2675-09-20
2729,P57630367,57630367,1653-08-19
2730,P92926371,92926371,1888-07-13
2731,P13002077,13002077,3860-02-17
2732,P7073897,7073897,1768-09-17
2733,P17808515,17808515,1747-06-22
2734,P5832527,5832527,3213-07-05
2735,P74670863,74670863,1290-09-17
2736,P32348621,32348621,1125-01-26
2737,P18807054,18807054,3115-03-19
2738,P49287569,49287569,2296-11-07
2739,P31443880,31443880,1641-11-01
2740,P75443970,75443970,1572-07-20
2741,P57177854,57177854,2777-06-17
2742,P25714722,25714722,3872-06-04
2743,P82528177,82528177,2382-11-25
2744,P6631179,6631179,1997-06-25
2745,P92180007,92180007,1944-11-16
2746,P53888273,53888273,2986-02-26
2747,P49207989,49207989,2181-07-15
2748,P28707804,28707804,3017-01-19
2749,P330876,330876,3450-06-07
2750,P6816180,6816180,1791-08-17
2751,P37781384,37781384,2454-04-09
2752,P30628787,30628787,2746-09-19
2753,P36757537,36757537,1189-02-19
2754,P23986274,23986274,1299-02-21
2755,P14467765,14467765,3710-12-17
2756,P59488416,59488416,1653-08-10
2757,P29441994,29441994,3349-07-24
2758,P34132036,34132036,1508-08-08
2759,P25755272,25755272,1817-05-14
2760,P15859538,15859538,1993-02-11
2761,P29052041,29052041,2387-10-05
2762,P82711523,82711523,2907-03-31
2763,P38046206,38046206,2776-02-15
2764,P36039104,36039104,3945-09-26
2765,P66843505,66843505,1478-04-12
2766,P39549333,39549333,2535-04-14
2767,P5730349,5730349,3841-08-13
2768,P93305783,93305783,3860-12-21
2769,P89051892,89051892,1250-04-27
2770,P83841933,83841933,2575-03-11
2771,P73349674,73349674,3308-08-05
2772,P61148084,61148084,2063-05-27
2773,P4459117,4459117,3381-07-08
2774,P23138114,23138114,2582-05-27
2775,P67034575,67034575,2572-02-23
2776,P67190829,67190829,2825-08-20
2777,P15675674,15675674,3458-05-09
2778,P72234478,72234478,1199-09-02
2779,P903094,903094,3494-01-10
2780,P67512440,67512440,2131-12-21
2781,P97633839,97633839,2447-08-01
2782,P27806736,27806736,1137-09-09
2783,P88258798,88258798,1549-12-08
2784,P39646328,39646328,1097-12-08
2785,P3818201,3818201,1317-08-26
2786,P53322359,53322359,1228-02-15
2787,P53309721,53309721,2851-07-16
2788,P93581613,93581613,3743-12-14
2789,P8386274,8386274,2843-09-05
2790,P52071999,52071999,2878-09-02
2791,P22665683,22665683,2977-12-31
2792,P75683874,75683874,2954-11-02
2793,P72980168,72980168,2130-10-18
2794,P80927950,80927950,1102-05-24
2795,P14253278,14253278,1298-10-23
2796,P73219921,73219921,2697-05-13
2797,P10064182,10064182,1050-07-01
2798,P16212400,16212400,1592-03-15
2799,P61082902,61082902,1999-11-30
2800,P21358650,21358650,2976-11-16
2801,P69590088,69590088,2149-06-16
2802,P67883636,67883636,1826-01-14
2803,P23379762,23379762,1987-04-28
2804,P53815296,53815296,1672-09-12
2805,P98918515,98918515,2541-07-21
2806,P15178019,15178019,2235-11-02
2807,P2803414,2803414,2448-05-13
2808,P1456301,1456301,2096-02-26
2809,P86225536,86225536,2756-02-26
2810,P31150470,31150470,2472-04-11
2811,P46781586,46781586,1820-08-05
2812,P65936126,65936126,2419-03-08
2813,P89309097,89309097,1932-06-28
2814,P96333382,96333382,3370-02-24
2815,P33141253,33141253,1068-09-14
2816,P97616988,97616988,2144-06-20
2817,P86635132,86635132,1193-08-01
2818,P69262126,69262126,2705-12-10
2819,P20829388,20829388,1698-07-15
2820,P54331371,54331371,1213-12-03
2821,P56937212,56937212,3582-03-26
2822,P46123044,46123044,2739-03-30
2823,P47701560,47701560,1908-12-31
2824,P50048674,50048674,3218-09-05
2825,P55609349,55609349,3264-03-06
2826,P67701144,67701144,2558-12-08
2827,P13594023,13594023,3846-06-08
2828,P54780762,54780762,2397-06-30
2829,P17742150,17742150,2959-06-08
2830,P49644995,49644995,1844-11-22
2831,P10062350,10062350,2271-04-05
2832,P27551646,27551646,2073-02-05
2833,P42953442,42953442,2605-01-02
2834,P716791,716791,1087-10-27
2835,P70411784,70411784,3074-05-24
2836,P30580081,30580081,1045-08-24
2837,P24134772,24134772,2047-11-23
2838,P26160325,26160325,1046-03-28
2839,P49366536,49366536,2601-05-22
2840,P19650935,19650935,1078-06-19
2841,P98394273,98394273,2301-02-06
2842,P2727334,2727334,2837-09-25
2843,P96548456,96548456,3025-02-26
2844,P81794864,81794864,1074-06-10
2845,P68883186,68883186,2540-02-29
2846,P32905854,32905854,3258-08-01
2847,P61113043,61113043,1155-10-02
2848,P25821019,25821019,1333-07-08
2849,P4889111,4889111,2989-05-31
2850,P38527608,38527608,3749-11-19
2851,P71072232,71072232,1628-11-15
2852,P83585692,83585692,2988-11-27
2853,P43655886,43655886,3437-04-29
2854,P21794040,21794040,2245-10-10
2855,P7667316,7667316,2818-01-31
2856,P66621233,66621233,3033-11-05
2857,P62091684,62091684,2462-11-03
2858,P50272992,50272992,1344-10-14
2859,P19351354,19351354,2515-01-29
2860,P66906067,66906067,2666-03-27
2861,P26968137,26968137,1789-03-15
2862,P27226298,27226298,2447-12-04
2863,P39853364,39853364,1802-08-21
2864,P8283672,8283672,1463-02-10
2865,P99303413,99303413,2745-06-13
2866,P71309323,71309323,1143-02-27
2867,P2382523,2382523,2206-10-26
2868,P72762554,72762554,1215-12-31
2869,P89914140,89914140,2532-05-22
2870,P91092127,91092127,3419-12-15
2871,P72532379,72532379,3355-04-26
2872,P99135546,99135546,2461-02-01
2873,P20919221,20919221,1506-09-01
2874,P98928491,98928491,3293-03-16
2875,P98362295,98362295,2884-12-18
2876,P82220863,82220863,1460-12-19
2877,P85271196,85271196,1038-05-10
2878,P30680265,30680265,1994-03-09
2879,P16687310,16687310,1164-11-03
2880,P76795764,76795764,2414-10-11
2881,P59858444,59858444,3632-07-09
2882,P87239655,87239655,1925-05-19
2883,P98500020,98500020,2729-12-17
2884,P82314777,82314777,1704-08-01
2885,P33016179,33016179,3725-01-14
2886,P65476754,65476754,2214-04-02
2887,P93578354,93578354,3641-09-14
2888,P54498708,54498708,1104-08-01
2889,P88882881,88882881,3938-01-15
2890,P17304582,17304582,2332-04-01
2891,P6736721,6736721,1865-09-06
2892,P86503945,86503945,3153-08-20
2893,P60742883,60742883,3919-08-28
2894,P40202133,40202133,3597-08-30
2895,P57815154,57815154,3879-11-11
2896,P11901242,11901242,3100-05-27
2897,P30171180,30171180,3766-08-30
2898,P24173734,24173734,2172-08-14
2899,P9892714,9892714,3253-04-19
2900,P15867133,15867133,2883-03-17
2901,P3109523,3109523,1846-03-11
2902,P95739186,95739186,3712-06-02
2903,P88027389,88027389,3969-02-14
2904,P21648040,21648040,3391-08-01
2905,P66593193,66593193,3436-11-09
2906,P93492565,93492565,3016-06-29
2907,P2175692,2175692,2291-12-19
2908,P50292208,50292208,1627-12-22
2909,P49508213,49508213,1460-01-31
2910,P1638782,1638782,3140-08-29
2911,P66228043,66228043,3536-11-01
2912,P29035461,29035461,2122-12-25
2913,P10048626,10048626,3668-07-29
2914,P39937929,39937929,2026-04-06
2915,P38890314,38890314,1424-07-29
2916,P38237625,38237625,1770-05-06
2917,P6907788,6907788,3232-08-23
2918,P86190804,86190804,1510-08-18
2919,P43913112,43913112,1768-10-13
2920,P39098784,39098784,1148-02-19
2921,P76295843,76295843,2532-10-28
2922,P93940547,93940547,2905-06-22
2923,P95647945,95647945,2109-10-27
2924,P54545133,54545133,2319-07-10
2925,P87114018,87114018,3834-10-01
2926,P65203765,65203765,2656-01-19
2927,P92545055,92545055,3783-02-18
2928,P64203939,64203939,1918-08-03
2929,P84977023,84977023,3629-06-19
2930,P27646249,27646249,3415-06-13
2931,P73503710,73503710,3016-10-31
2932,P38623076,38623076,1095-09-04
2933,P45166361,45166361,3142-11-05
2934,P57262674,57262674,1204-05-26
2935,P26130728,26130728,3734-06-22
2936,P92919636,92919636,3569-07-10
2937,P29571586,29571586,1695-11-01
2938,P14469878,14469878,1602-10-22
2939,P1897171,1897171,2505-09-01
2940,P41403332,41403332,3936-11-27
2941,P62580073,62580073,2575-01-25
2942,P46752531,46752531,3356-08-26
2943,P61937646,61937646,1738-10-22
2944,P83691693,83691693,3773-12-02
2945,P31389849,31389849,3263-08-13
2946,P31217197,31217197,1746-05-30
2947,P27563599,27563599,3916-12-26
2948,P94016640,94016640,2864-11-26
2949,P80160795,80160795,1418-11-05
2950,P80034362,80034362,2330-07-28
2951,P8133470,8133470,1460-10-17
2952,P92325553,92325553,1840-01-29
2953,P96897148,96897148,2614-11-03
2954,P73793150,73793150,3618-07-16
2955,P98518881,98518881,3020-07-05
2956,P79404550,79404550,2383-10-07
2957,P20938791,20938791,1279-03-04
2958,P73752117,73752117,3251-01-15
2959,P53022248,53022248,2403-02-07
2960,P17931176,17931176,1017-05-03
2961,P55369405,55369405,3361-05-26
2962,P995102,995102,1687-10-23
2963,P71214449,71214449,2562-11-23
2964,P18479779,18479779,3723-07-14
2965,P91869265,91869265,3272-05-18
2966,P69185109,69185109,2406-01-30
2967,P88335145,88335145,3704-04-09
2968,P72575698,72575698,3511-11-23
2969,P94496972,94496972,2481-02-14
2970,P10518681,10518681,3236-08-18
2971,P2150516,2150516,1700-12-04
2972,P34373951,34373951,3149-12-23
2973,P88244479,88244479,2360-07-22
2974,P79172128,79172128,2186-07-31
2975,P93276606,93276606,3859-09-27
2976,P65295832,65295832,3848-09-14
2977,P35562510,35562510,3772-11-23
2978,P26184549,26184549,1669-05-09
2979,P70341636,70341636,2998-04-17
2980,P44678987,44678987,3095-07-06
2981,P8962894,8962894,3646-01-31
2982,P68626241,68626241,1316-03-01
2983,P84201116,84201116,3093-06-06
2984,P7247732,7247732,2825-08-09
2985,P79923390,79923390,3512-05-30
2986,P22304925,22304925,1349-11-06
2987,P12700289,12700289,3744-11-08
2988,P13299231,13299231,2700-07-05
2989,P47256453,47256453,2306-09-22
2990,P3990929,3990929,3427-05-29
2991,P62851221,62851221,3530-09-22
2992,P92590434,92590434,3782-06-07
2993,P77004904,77004904,1336-03-08
2994,P35066622,35066622,3154-10-14
2995,P5455784,5455784,2089-12-27
2996,P48042765,48042765,3854-10-10
2997,P26446995,26446995,1910-05-10
2998,P53587888,53587888,3900-03-08
2999,P70647600,70647600,2747-03-03
3000,P84015001,84015001,3335-08-01
3001,P62030099,62030099,2271-03-01
3002,P64822047,64822047,3579-04-10
3003,P99215621,99215621,1451-05-06
3004,P64222118,64222118,1193-03-15
3005,P85895340,85895340,3790-03-26
3006,P70585945,70585945,2912-03-05
3007,P15539300,15539300,1735-08-25
3008,P94252658,94252658,3786-05-28
3009,P58546581,58546581,2469-05-19
3010,P20441156,20441156,1088-05-18
3011,P40596937,40596937,2594-04-03
3012,P52709358,52709358,2178-04-09
3013,P36753311,36753311,1814-10-26
3014,P25354740,25354740,2374-04-27
3015,P72246246,72246246,2515-09-22
3016,P95598491,95598491,3569-04-07
3017,P4378168,4378168,2046-07-25
3018,P49100485,49100485,1491-07-18
3019,P68554006,68554006,3915-12-15
3020,P85715912,85715912,3590-03-27
3021,P76265465,76265465,3647-11-02
3022,P95359860,95359860,1179-02-14
3023,P51376624,51376624,1012-01-02
3024,P61329553,61329553,1772-05-26
3025,P51608271,51608271,3961-01-09
3026,P9099671,9099671,3036-10-06
3027,P29153230,29153230,1931-10-30
3028,P63953986,63953986,2126-07-05
3029,P59843175,59843175,3816-12-11
3030,P8044546,8044546,3652-08-27
3031,P11779993,11779993,2996-06-01
3032,P23806285,23806285,1748-08-05
3033,P20387385,20387385,3399-02-11
3034,P49746763,49746763,1928-12-14
3035,P58822502,58822502,3140-03-16
3036,P21594601,21594601,1065-04-10
3037,P77503190,77503190,3397-03-10
3038,P77205502,77205502,3647-04-25
3039,P90768597,90768597,3976-10-30
3040,P2904044,2904044,3272-01-28
3041,P15357356,15357356,1783-12-19
3042,P3376014,3376014,3284-11-03
3043,P79956731,79956731,1702-03-25
3044,P39850980,39850980,3624-09-06
3045,P88620980,88620980,3385-01-20
3046,P89729988,89729988,1762-10-17
3047,P69739820,69739820,2522-12-14
3048,P77867719,77867719,2166-12-21
3049,P98787944,98787944,2965-10-10
3050,P10393193,10393193,2526-03-27
3051,P64093108,64093108,2180-06-05
3052,P24821958,24821958,3358-11-09
3053,P23604512,23604512,3829-09-24
3054,P18263426,18263426,2174-10-15
3055,P9773518,9773518,2826-09-21
3056,P72939158,72939158,1925-06-25
3057,P76663093,76663093,2878-12-20
3058,P52949617,52949617,2283-09-07
3059,P42445234,42445234,3317-01-16
3060,P94028077,94028077,2679-03-22
3061,P26846220,26846220,2599-06-20
3062,P62391101,62391101,3728-08-31
3063,P61541495,61541495,2445-06-06
3064,P67576963,67576963,2407-11-10
3065,P5173116,5173116,3474-03-25
3066,P74987312,74987312,3593-01-27
3067,P8832097,8832097,2914-12-13
3068,P63350084,63350084,1948-10-29
3069,P70781360,70781360,2997-12-30
3070,P4055036,4055036,2432-08-03
3071,P98874499,98874499,2913-11-02
3072,P93517577,93517577,1781-06-01
3073,P96261219,96261219,3716-11-29
3074,P34242741,34242741,1566-05-05
3075,P95420545,95420545,1468-04-15
3076,P46804648,46804648,3516-03-01
3077,P8682786,8682786,2690-06-02
3078,P67529668,67529668,2041-03-31
3079,P77425089,77425089,3588-05-09
3080,P82827342,82827342,2747-03-15
3081,P41301214,41301214,3053-09-12
3082,P69320568,69320568,3241-07-15
3083,P41325212,41325212,1795-11-29
3084,P45266393,45266393,3619-12-28
3085,P3220537,3220537,3253-06-17
3086,P42970752,42970752,1442-06-01
3087,P36576977,36576977,2286-09-01
3088,P65056543,65056543,2679-12-20
3089,P38665224,38665224,2606-08-08
3090,P2186971,2186971,2696-05-09
3091,P84994563,84994563,2515-04-05
3092,P97402671,97402671,1106-09-01
3093,P34230582,34230582,3808-01-31
3094,P773404,773404,1337-03-16
3095,P69968376,69968376,2974-09-14
3096,P79414498,79414498,1236-07-25
3097,P26375635,26375635,1906-02-09
3098,P90468347,90468347,3542-05-19
3099,P92439078,92439078,2803-04-28
3100,P79302482,79302482,1112-09-25
3101,P37319503,37319503,2089-09-03
3102,P46359702,46359702,2599-01-19
3103,P57516840,57516840,2792-08-03
3104,P10372130,10372130,2364-11-01
3105,P74117619,74117619,3938-04-07
3106,P95605760,95605760,2051-05-15
3107,P40789642,40789642,3104-08-15
3108,P82111648,82111648,3054-08-17
3109,P44487304,44487304,2023-05-13
3110,P8075128,8075128,2054-07-22
3111,P76667711,76667711,1926-07-08
3112,P47144627,47144627,1174-08-25
3113,P58191931,58191931,3668-10-06
3114,P75903498,75903498,2254-03-22
3115,P31055717,31055717,3292-03-18
3116,P7724753,7724753,3465-08-24
3117,P19506816,19506816,2576-06-13
3118,P62527109,62527109,1896-11-07
3119,P58501654,58501654,2076-09-27
3120,P50012137,50012137,1222-10-07
3121,P61178895,61178895,3680-02-02
3122,P65477410,65477410,1760-12-07
3123,P42941823,42941823,2009-03-21
3124,P79211646,79211646,1476-08-20
3125,P50765482,50765482,2341-05-10
3126,P93268114,93268114,2864-12-14
3127,P77687425,77687425,2066-10-11
3128,P98603518,98603518,2251-02-23
3129,P41053005,41053005,2419-12-11
3130,P38483477,38483477,3915-11-15
3131,P86018327,86018327,1185-06-10
3132,P14717409,14717409,2841-02-26
3133,P71669824,71669824,1380-07-09
3134,P42033902,42033902,1623-01-07
3135,P77667495,77667495,2203-11-07
3136,P84101160,84101160,3423-05-23
3137,P67491939,67491939,3011-04-16
3138,P38641202,38641202,3507-10-27
3139,P49837936,49837936,1352-09-14
3140,P4341657,4341657,2762-02-04
3141,P36813997,36813997,2230-11-09
3142,P45078052,45078052,1349-01-31
3143,P99522808,99522808,1105-09-30
3144,P36893069,36893069,3445-04-28
3145,P27653220,27653220,2426-02-03
3146,P44012309,44012309,1969-04-04
3147,P78232389,78232389,3523-12-06
3148,P48163951,48163951,1411-09-13
3149,P62208421,62208421,2136-10-19
3150,P43123535,43123535,2716-09-17
3151,P28851768,28851768,3100-08-13
3152,P90925355,90925355,2159-01-01
3153,P51409456,51409456,3643-05-13
3154,P1577194,1577194,1194-04-26
3155,P45501709,45501709,2612-01-08
3156,P17285568,17285568,2475-02-21
3157,P43480085,43480085,2195-02-01
3158,P7438144,7438144,2148-09-25
3159,P36030767,36030767,2965-07-04
3160,P32746922,32746922,2251-11-12
3161,P43750815,43750815,2177-12-08
3162,P78768129,78768129,1476-12-30
3163,P61716247,61716247,3484-01-03
3164,P59321593,59321593,3406-02-19
3165,P23268388,23268388,1812-11-10
3166,P34520088,34520088,2444-07-26
3167,P3443187,3443187,1190-05-20
3168,P17211555,17211555,3731-05-17
3169,P87399690,87399690,2405-11-14
3170,P85333887,85333887,2454-09-29
3171,P13398940,13398940,2760-11-07
3172,P5434071,5434071,1510-05-29
3173,P64179623,64179623,2145-10-06
3174,P46585679,46585679,1180-11-15
3175,P90407540,90407540,2757-07-06
3176,P58578049,58578049,2403-05-01
3177,P87048614,87048614,3532-10-21
3178,P58806819,58806819,2276-01-26
3179,P94770594,94770594,3949-09-30
3180,P65405412,65405412,2481-01-16
3181,P31057980,31057980,1720-03-07
3182,P77474765,77474765,3777-01-19
3183,P55281669,55281669,2651-05-16
3184,P62477215,62477215,2605-09-15
3185,P31532151,31532151,3612-11-27
3186,P86651657,86651657,1876-09-07
3187,P51675228,51675228,3825-02-17
3188,P75975783,75975783,2500-06-14
3189,P94208851,94208851,1690-05-02
3190,P93120050,93120050,2673-11-15
3191,P77960796,77960796,3138-06-24
3192,P76918246,76918246,3859-07-31
3193,P93425073,93425073,1447-09-13
3194,P23689690,23689690,1689-05-12
3195,P29542349,29542349,3942-10-17
3196,P37539087,37539087,2510-06-26
3197,P24318683,24318683,3586-11-19
3198,P45070614,45070614,3657-11-11
3199,P40380954,40380954,3531-10-18
3200,P65713419,65713419,2690-07-25
3201,P63294878,63294878,3863-09-29
3202,P19869226,19869226,3644-12-12
